name,category,price,quality
Dragon Quest,Estrategia,53024,86
Empire Galaxy,Puzzle,69769,69
Warrior Legends,Deportes,41732,75
Fantasy Warrior,Aventura,62916,56
Legends Galaxy,Aventura,56774,48
Chronicles Fantasy,Simulación,54140,32
Legends Dragon,RPG,52796,40
Chronicles Galaxy,RPG,12348,81
Empire Quest,Puzzle,9739,27
Warrior Heroes,RPG,16942,92
Warrior Chronicles,Aventura,58827,23
Quest Chronicles,Puzzle,2472,73
Legends Quest,RPG,34958,90
Heroes Warrior,Simulación,10524,65
Chronicles Warrior,Puzzle,56256,11
Legends Dragon,Aventura,13680,19
Legends Kingdom,Carreras,38167,45
Quest Chronicles,Simulación,20761,33
Empire Kingdom,Aventura,38557,1
Heroes Galaxy,Puzzle,33601,47
Galaxy Kingdom,Aventura,22562,22
Dragon Warrior,Deportes,59040,50
Fantasy Dragon,Deportes,3301,39
Galaxy Galaxy,RPG,69821,70
Dragon Legends,Aventura,30451,83
Chronicles Legends,Deportes,54068,75
Legends Dragon,Simulación,64293,51
Empire Quest,RPG,12303,18
Chronicles Warrior,Acción,66647,5
Fantasy Quest,Acción,59864,17
Chronicles Dragon,Acción,13435,64
Chronicles Fantasy,RPG,50035,59
Heroes Quest,Estrategia,54492,5
Empire Dragon,Aventura,31084,41
Heroes Chronicles,Carreras,68091,69
Galaxy Legends,Carreras,4112,0
Galaxy Empire,Acción,12247,14
Galaxy Chronicles,Acción,28989,55
Dragon Galaxy,Aventura,45908,11
Fantasy Legends,Carreras,58497,3
Fantasy Kingdom,Aventura,30781,38
Fantasy Dragon,RPG,30727,59
Warrior Chronicles,Puzzle,39699,10
Kingdom Legends,Carreras,25531,12
Empire Quest,Puzzle,67508,48
Warrior Warrior,Estrategia,4409,13
Warrior Heroes,Deportes,69407,38
Empire Empire,Aventura,31410,57
Kingdom Heroes,Carreras,54062,49
Galaxy Chronicles,Deportes,68574,0
Fantasy Chronicles,RPG,14467,2
Fantasy Heroes,Deportes,67726,41
Kingdom Chronicles,RPG,32593,35
Empire Empire,Estrategia,28904,23
Fantasy Legends,Estrategia,16179,62
Galaxy Legends,Carreras,47053,51
Quest Fantasy,Puzzle,42048,35
Galaxy Kingdom,Deportes,64598,58
Heroes Kingdom,Estrategia,22667,39
Fantasy Warrior,Puzzle,1882,99
Kingdom Quest,Deportes,10589,18
Quest Kingdom,Deportes,55882,64
Galaxy Kingdom,Carreras,18305,45
Heroes Dragon,RPG,5105,76
Empire Dragon,Simulación,13898,13
Dragon Empire,Deportes,38806,58
Chronicles Kingdom,RPG,39230,46
Fantasy Dragon,Puzzle,28424,9
Warrior Warrior,Estrategia,33196,35
Empire Heroes,Aventura,55387,7
Galaxy Fantasy,Estrategia,66128,31
Empire Legends,Aventura,52947,76
Chronicles Legends,Simulación,11450,44
Fantasy Fantasy,Simulación,49430,49
Kingdom Galaxy,Aventura,16859,1
Dragon Warrior,Aventura,40146,4
Dragon Heroes,Simulación,21877,3
Fantasy Fantasy,Estrategia,69964,84
Dragon Fantasy,Puzzle,53649,27
Empire Galaxy,Aventura,1142,37
Warrior Quest,Carreras,34053,77
Quest Quest,Deportes,39920,36
Chronicles Galaxy,RPG,62722,44
Warrior Dragon,Simulación,44124,80
Galaxy Quest,Simulación,16642,70
Heroes Legends,Aventura,34040,86
Legends Chronicles,Acción,780,58
Legends Dragon,Estrategia,24779,99
Chronicles Kingdom,Carreras,40499,2
Empire Warrior,Estrategia,40073,84
Warrior Empire,Acción,53065,94
Kingdom Quest,Deportes,13309,1
Warrior Heroes,RPG,11432,79
Kingdom Chronicles,RPG,43330,75
Heroes Chronicles,RPG,59435,61
Empire Legends,Aventura,43507,66
Chronicles Fantasy,Acción,62253,8
Warrior Empire,Deportes,33845,70
Legends Quest,Puzzle,63533,19
Fantasy Dragon,Puzzle,30253,47
Galaxy Fantasy,Simulación,24421,19
Empire Kingdom,Carreras,3690,60
Quest Dragon,Carreras,39796,71
Quest Warrior,Aventura,42955,55
Heroes Warrior,Deportes,60514,90
Warrior Empire,RPG,58058,17
Legends Galaxy,Simulación,39579,88
Fantasy Empire,Puzzle,32026,19
Empire Dragon,Simulación,50857,49
Galaxy Chronicles,RPG,43181,62
Empire Quest,RPG,68058,21
Quest Empire,Aventura,29163,32
Chronicles Kingdom,RPG,38738,56
Legends Dragon,Deportes,45880,12
Kingdom Warrior,RPG,61848,45
Warrior Empire,Estrategia,57373,85
Empire Warrior,Puzzle,13615,90
Chronicles Fantasy,Acción,61566,72
Kingdom Fantasy,Simulación,16770,6
Empire Legends,Acción,17109,28
Dragon Kingdom,Puzzle,38515,90
Empire Galaxy,RPG,6281,75
Legends Dragon,Deportes,1700,87
Quest Heroes,Puzzle,32591,53
Quest Legends,Puzzle,55619,4
Dragon Heroes,Puzzle,13873,15
Empire Heroes,Deportes,59655,50
Chronicles Empire,Acción,801,98
Fantasy Galaxy,Carreras,33406,18
Quest Galaxy,Acción,9622,1
Warrior Chronicles,Deportes,56225,53
Quest Dragon,Estrategia,69534,30
Quest Warrior,Simulación,51312,55
Kingdom Galaxy,Simulación,61890,16
Empire Galaxy,Acción,47861,39
Quest Heroes,Simulación,11163,62
Legends Empire,Deportes,68382,76
Chronicles Dragon,Aventura,36149,72
Legends Kingdom,Simulación,14284,81
Dragon Quest,Estrategia,3396,45
Warrior Chronicles,Acción,30795,87
Dragon Galaxy,Deportes,29894,64
Fantasy Kingdom,Deportes,33105,9
Dragon Kingdom,Acción,50717,28
Quest Dragon,Puzzle,3503,14
Legends Galaxy,Carreras,43823,53
Warrior Fantasy,Carreras,63950,75
Galaxy Chronicles,Simulación,62551,31
Warrior Empire,Aventura,12607,1
Chronicles Kingdom,Puzzle,2991,65
Dragon Fantasy,Carreras,1028,98
Dragon Dragon,RPG,9098,80
Warrior Empire,Puzzle,51132,100
Legends Dragon,Acción,50318,64
Legends Empire,Acción,24150,43
Galaxy Dragon,Deportes,17398,50
Legends Quest,Acción,16347,68
Heroes Chronicles,Puzzle,42953,59
Fantasy Empire,Carreras,3237,61
Heroes Kingdom,Puzzle,22130,76
Empire Fantasy,Deportes,42640,60
Fantasy Chronicles,Deportes,28876,67
Kingdom Quest,Simulación,62057,18
Legends Chronicles,Simulación,31514,55
Dragon Chronicles,Puzzle,23941,66
Heroes Galaxy,RPG,42462,39
Galaxy Dragon,Simulación,16676,94
Empire Heroes,Simulación,10934,5
Warrior Galaxy,Aventura,44617,81
Quest Heroes,Deportes,17921,63
Chronicles Legends,Puzzle,25248,94
Heroes Empire,RPG,62139,97
Galaxy Heroes,Simulación,63197,25
Galaxy Kingdom,Carreras,67057,56
Quest Dragon,Acción,18289,69
Empire Heroes,Estrategia,53921,2
Dragon Heroes,Acción,31783,33
Chronicles Warrior,Deportes,64736,34
Kingdom Fantasy,Estrategia,17558,22
Legends Heroes,Acción,4594,36
Quest Legends,Estrategia,36900,71
Galaxy Chronicles,RPG,21645,82
Galaxy Warrior,Carreras,66201,74
Kingdom Dragon,Deportes,10108,30
Fantasy Galaxy,Acción,44839,89
Dragon Warrior,Puzzle,68920,42
Kingdom Legends,Estrategia,23616,7
Heroes Quest,RPG,21326,30
Galaxy Dragon,Carreras,44894,97
Dragon Empire,Deportes,41775,76
Warrior Chronicles,Estrategia,10049,68
Dragon Legends,Estrategia,67008,3
Dragon Legends,Puzzle,56527,50
Dragon Heroes,Deportes,58222,4
Legends Legends,Acción,66670,56
Legends Galaxy,Deportes,50033,68
Empire Quest,Aventura,36350,94
Kingdom Chronicles,Simulación,11431,32
Quest Heroes,Simulación,67000,61
Chronicles Quest,Puzzle,52865,65
Quest Quest,Deportes,65957,78
Dragon Galaxy,Acción,25016,80
Quest Heroes,Deportes,55301,0
Empire Legends,Puzzle,48197,99
Heroes Dragon,Estrategia,30946,33
Heroes Legends,RPG,34332,53
Galaxy Heroes,Estrategia,42551,9
Fantasy Quest,Puzzle,5127,17
Heroes Kingdom,Carreras,458,67
Galaxy Warrior,RPG,53123,81
Warrior Kingdom,Deportes,61822,30
Heroes Fantasy,RPG,44406,45
Warrior Fantasy,Deportes,55312,35
Warrior Empire,Deportes,21470,31
Kingdom Heroes,Deportes,195,71
Kingdom Legends,Aventura,66732,6
Empire Chronicles,Carreras,47696,52
Fantasy Empire,Carreras,52931,21
Galaxy Dragon,Carreras,27579,53
Fantasy Dragon,Carreras,49753,52
Galaxy Quest,Estrategia,43670,80
Legends Legends,Simulación,51770,16
Empire Dragon,Acción,47437,78
Fantasy Heroes,Simulación,23361,59
Legends Empire,Puzzle,54103,30
Legends Heroes,Estrategia,51018,6
Fantasy Kingdom,Acción,48196,88
Galaxy Dragon,Puzzle,66443,72
Fantasy Legends,Aventura,69706,59
Dragon Quest,Deportes,23933,30
Quest Galaxy,Carreras,27503,70
Galaxy Warrior,Simulación,54409,11
Fantasy Dragon,Carreras,47464,81
Quest Chronicles,RPG,8615,52
Dragon Empire,Acción,13034,87
Kingdom Dragon,Carreras,38084,33
Quest Quest,Aventura,68150,63
Dragon Empire,Puzzle,64670,100
Empire Quest,RPG,7861,54
Heroes Dragon,Aventura,11439,55
Warrior Fantasy,Deportes,62197,11
Dragon Chronicles,Aventura,30635,38
Dragon Kingdom,RPG,2571,96
Legends Galaxy,Deportes,51955,59
Chronicles Fantasy,Simulación,39865,33
Kingdom Kingdom,RPG,33702,10
Fantasy Empire,Estrategia,63143,60
Kingdom Dragon,Aventura,971,50
Fantasy Fantasy,Simulación,11569,16
Galaxy Legends,Deportes,1120,17
Quest Kingdom,Estrategia,64212,19
Dragon Legends,Puzzle,35949,21
Kingdom Empire,Carreras,50393,27
Empire Dragon,Simulación,14226,70
Empire Kingdom,Puzzle,66824,73
Quest Heroes,RPG,50393,29
Kingdom Warrior,Puzzle,33375,46
Kingdom Galaxy,Simulación,29558,54
Kingdom Chronicles,Carreras,56756,69
Heroes Heroes,Carreras,40148,53
Heroes Dragon,RPG,43120,29
Quest Legends,Deportes,69318,9
Fantasy Galaxy,Carreras,12732,23
Dragon Empire,Deportes,16606,58
Legends Quest,Simulación,69352,23
Quest Empire,Deportes,56332,95
Quest Dragon,Estrategia,69733,99
Heroes Dragon,Carreras,36634,72
Warrior Warrior,RPG,7867,50
Fantasy Quest,Acción,8146,23
Galaxy Empire,Aventura,34809,61
Galaxy Chronicles,Estrategia,9534,33
Fantasy Chronicles,Carreras,4771,43
Heroes Warrior,RPG,54454,71
Fantasy Galaxy,Aventura,4393,17
Legends Dragon,Simulación,35834,85
Empire Legends,Puzzle,18912,60
Heroes Galaxy,Puzzle,69297,20
Heroes Warrior,Puzzle,53917,87
Galaxy Dragon,RPG,66901,72
Empire Kingdom,RPG,31886,5
Warrior Chronicles,Puzzle,27163,4
Quest Warrior,RPG,24708,84
Heroes Quest,Deportes,17678,40
Quest Quest,Puzzle,68049,17
Dragon Empire,RPG,19425,25
Legends Kingdom,Acción,36947,16
Fantasy Kingdom,Deportes,25833,56
Empire Kingdom,Deportes,62901,100
Fantasy Chronicles,Puzzle,44786,58
Heroes Fantasy,Acción,30409,53
Chronicles Quest,Estrategia,43404,39
Warrior Galaxy,Aventura,4776,11
Kingdom Legends,Aventura,18700,16
Chronicles Empire,Carreras,11209,45
Fantasy Fantasy,Simulación,39866,39
Chronicles Empire,Puzzle,9115,88
Dragon Dragon,Aventura,6301,52
Chronicles Empire,Deportes,50122,3
Kingdom Chronicles,Acción,49834,30
Chronicles Legends,Puzzle,44554,60
Legends Legends,Carreras,3402,12
Fantasy Dragon,Deportes,14017,78
Kingdom Warrior,Estrategia,20556,94
Empire Quest,Carreras,11676,69
Warrior Legends,Puzzle,50983,5
Empire Empire,Deportes,23483,66
Warrior Quest,Acción,43080,96
Dragon Chronicles,Estrategia,24405,71
Heroes Warrior,Aventura,34858,41
Heroes Empire,Estrategia,45502,12
Dragon Warrior,RPG,2578,63
Heroes Dragon,Deportes,38918,99
Heroes Fantasy,Simulación,61124,63
Heroes Kingdom,Carreras,61607,92
Empire Empire,Acción,21387,85
Kingdom Quest,Aventura,29235,29
Empire Dragon,Carreras,65817,40
Chronicles Warrior,Estrategia,59139,14
Empire Warrior,Acción,61421,83
Kingdom Galaxy,Carreras,31968,67
Galaxy Dragon,Acción,37220,78
Fantasy Quest,Puzzle,16543,100
Fantasy Legends,Simulación,13966,43
Empire Quest,RPG,61810,85
Legends Quest,Acción,61744,77
Quest Kingdom,Simulación,20168,35
Legends Dragon,Carreras,56063,63
Legends Heroes,Simulación,57941,49
Kingdom Legends,Aventura,40098,58
Dragon Heroes,RPG,664,86
Galaxy Legends,Deportes,65995,44
Warrior Quest,Carreras,24094,9
Legends Kingdom,Aventura,67811,57
Kingdom Quest,Estrategia,42850,42
Chronicles Warrior,Aventura,57551,80
Chronicles Dragon,Carreras,69431,78
Galaxy Warrior,Estrategia,60534,4
Kingdom Chronicles,Estrategia,56994,66
Empire Kingdom,Aventura,8414,26
Kingdom Heroes,Puzzle,13841,51
Dragon Quest,Carreras,38384,99
Galaxy Chronicles,Carreras,54774,60
Warrior Fantasy,RPG,57474,73
Warrior Warrior,RPG,63908,40
Dragon Galaxy,Estrategia,37857,57
Heroes Heroes,Aventura,7091,24
Warrior Fantasy,Simulación,48470,17
Chronicles Empire,Acción,3824,20
Legends Empire,Acción,18976,75
Fantasy Dragon,Acción,50040,49
Chronicles Empire,Carreras,39312,100
Fantasy Kingdom,Carreras,68827,74
Heroes Quest,Carreras,23504,61
Heroes Legends,Deportes,4074,94
Heroes Empire,RPG,8237,5
Galaxy Dragon,Estrategia,2961,83
Heroes Fantasy,Simulación,47287,57
Empire Quest,Deportes,44491,72
Chronicles Empire,Deportes,36415,54
Chronicles Empire,Puzzle,17877,54
Heroes Legends,Puzzle,52857,22
Heroes Warrior,Carreras,56530,86
Chronicles Fantasy,Acción,39879,3
Warrior Heroes,Puzzle,46658,26
Dragon Legends,Puzzle,18190,83
Warrior Heroes,Carreras,35754,10
Heroes Galaxy,RPG,52724,41
Warrior Dragon,Simulación,13205,6
Warrior Warrior,Carreras,49497,74
Kingdom Warrior,RPG,29712,38
Legends Empire,Deportes,67515,24
Legends Dragon,Aventura,50096,69
Galaxy Heroes,Simulación,2877,20
Warrior Heroes,Aventura,37070,52
Galaxy Kingdom,Estrategia,29992,97
Warrior Dragon,Simulación,4845,76
Legends Chronicles,Acción,2100,18
Chronicles Fantasy,Carreras,55104,64
Chronicles Empire,Simulación,28328,27
Galaxy Galaxy,Puzzle,2384,30
Kingdom Heroes,Estrategia,11402,35
Quest Fantasy,Puzzle,38228,34
Chronicles Quest,Deportes,48597,65
Dragon Empire,Estrategia,41268,52
Heroes Fantasy,Acción,51218,41
Quest Kingdom,Carreras,55918,77
Heroes Legends,RPG,69800,63
Chronicles Heroes,RPG,3463,21
Legends Chronicles,Estrategia,6167,40
Legends Dragon,Deportes,40099,82
Fantasy Fantasy,Estrategia,20841,3
Kingdom Fantasy,Acción,50014,57
Legends Heroes,Acción,37371,36
Warrior Quest,Aventura,37493,11
Legends Galaxy,Deportes,2193,1
Empire Fantasy,Puzzle,68250,31
Kingdom Warrior,Simulación,12928,22
Heroes Quest,Acción,52066,33
Chronicles Galaxy,RPG,25369,71
Empire Galaxy,RPG,53197,75
Legends Galaxy,Simulación,49152,75
Warrior Legends,Puzzle,49108,90
Heroes Empire,RPG,63759,18
Dragon Kingdom,RPG,15155,46
Kingdom Fantasy,RPG,68374,86
Legends Dragon,Estrategia,47350,24
Heroes Fantasy,Puzzle,42692,61
Warrior Empire,Estrategia,8673,95
Fantasy Kingdom,Carreras,49390,85
Legends Fantasy,Deportes,57499,91
Legends Legends,RPG,27562,65
Empire Kingdom,Puzzle,36690,30
Dragon Dragon,Aventura,33980,46
Legends Legends,Aventura,63732,7
Quest Galaxy,Simulación,10565,92
Empire Galaxy,RPG,47445,47
Warrior Warrior,Acción,51971,34
Fantasy Quest,Estrategia,3378,87
Galaxy Kingdom,RPG,10604,100
Chronicles Quest,Puzzle,14868,76
Warrior Dragon,Deportes,32439,83
Empire Heroes,Deportes,50761,94
Chronicles Chronicles,Estrategia,14166,41
Chronicles Heroes,Deportes,49362,97
Heroes Dragon,Estrategia,22119,45
Galaxy Legends,Carreras,8156,91
Empire Quest,Deportes,53131,79
Heroes Chronicles,Estrategia,38041,77
Galaxy Dragon,Estrategia,46050,38
Quest Chronicles,Deportes,35287,27
Dragon Quest,Simulación,17742,31
Galaxy Kingdom,Simulación,7441,1
Kingdom Fantasy,Aventura,44139,70
Chronicles Dragon,Deportes,31466,96
Fantasy Warrior,Estrategia,16337,42
Chronicles Galaxy,Deportes,57671,96
Chronicles Empire,Simulación,42933,72
Empire Dragon,Simulación,4752,32
Legends Warrior,Carreras,6521,34
Heroes Heroes,Simulación,31549,79
Heroes Galaxy,Simulación,36634,73
Quest Fantasy,RPG,63218,40
Chronicles Heroes,RPG,47841,14
Empire Legends,Deportes,28168,97
Empire Legends,Acción,10750,8
Empire Heroes,Simulación,11960,10
Quest Dragon,Carreras,36259,39
Heroes Kingdom,Deportes,31221,37
Dragon Kingdom,Puzzle,51179,23
Legends Quest,Puzzle,56753,8
Galaxy Quest,Acción,53800,73
Quest Chronicles,RPG,34143,73
Kingdom Quest,Deportes,3337,31
Heroes Empire,Puzzle,30132,91
Warrior Legends,Deportes,67578,21
Warrior Chronicles,Deportes,22918,11
Empire Quest,Deportes,50308,58
Warrior Fantasy,Carreras,28177,91
Warrior Galaxy,Puzzle,47222,54
Fantasy Legends,Acción,56282,85
Legends Kingdom,Acción,55348,48
Empire Legends,Aventura,3883,61
Legends Fantasy,Deportes,54266,48
Galaxy Quest,Carreras,30238,50
Chronicles Heroes,Acción,61634,8
Warrior Galaxy,Simulación,53726,56
Empire Empire,RPG,5597,63
Chronicles Warrior,Aventura,28173,4
Warrior Quest,Carreras,55020,78
Empire Kingdom,Carreras,30292,65
Legends Dragon,Puzzle,59764,93
Fantasy Fantasy,Carreras,43367,51
Galaxy Galaxy,Aventura,17723,21
Legends Warrior,Acción,24179,99
Empire Galaxy,Puzzle,23967,50
Heroes Empire,Aventura,29374,92
Quest Warrior,Acción,44760,43
Warrior Kingdom,Puzzle,9719,38
Kingdom Galaxy,Estrategia,14655,41
Heroes Galaxy,Deportes,9331,73
Galaxy Galaxy,Simulación,38013,39
Legends Quest,Puzzle,53771,73
Chronicles Quest,Deportes,2976,86
Galaxy Kingdom,Puzzle,58793,57
Legends Legends,Carreras,15444,8
Chronicles Quest,Puzzle,32365,17
Legends Legends,Simulación,30999,53
Dragon Kingdom,Simulación,60377,43
Warrior Legends,RPG,7194,30
Warrior Warrior,Puzzle,13069,60
Dragon Chronicles,Acción,58170,9
Legends Fantasy,Simulación,53140,8
Dragon Legends,Aventura,11677,79
Warrior Chronicles,RPG,59782,68
Galaxy Legends,Simulación,64926,60
Galaxy Galaxy,Puzzle,25910,29
Dragon Quest,Acción,52059,38
Chronicles Warrior,Puzzle,20163,49
Legends Kingdom,Aventura,67568,12
Fantasy Dragon,RPG,40592,12
Empire Galaxy,Simulación,38107,89
Legends Fantasy,Simulación,30614,52
Quest Kingdom,Puzzle,67099,74
Kingdom Quest,Estrategia,26275,95
Kingdom Fantasy,Deportes,14441,55
Galaxy Galaxy,Carreras,9325,59
Kingdom Kingdom,Puzzle,12495,4
Kingdom Warrior,Acción,62311,43
Quest Galaxy,Aventura,34543,87
Dragon Empire,Acción,69696,50
Warrior Kingdom,Aventura,31251,68
Legends Chronicles,Acción,60407,29
Empire Empire,Acción,65771,72
Warrior Chronicles,Acción,9417,27
Warrior Fantasy,RPG,28983,26
Heroes Quest,RPG,46100,84
Quest Quest,Aventura,36336,60
Empire Dragon,Carreras,24994,49
Empire Legends,Simulación,50997,87
Fantasy Kingdom,Acción,69113,49
Quest Legends,Deportes,5948,29
Quest Dragon,Acción,37681,53
Heroes Heroes,Acción,66088,93
Heroes Empire,Estrategia,20006,18
Dragon Kingdom,RPG,55289,47
Quest Warrior,Deportes,14823,75
Legends Warrior,Puzzle,117,32
Quest Dragon,Estrategia,47383,90
Quest Kingdom,Aventura,68619,97
Dragon Fantasy,RPG,5865,99
Empire Empire,Puzzle,44929,50
Fantasy Empire,Carreras,21127,39
Chronicles Galaxy,Acción,66376,87
Quest Empire,Deportes,57858,11
Quest Heroes,RPG,37132,60
Fantasy Chronicles,Deportes,57450,44
Dragon Dragon,Aventura,29739,53
Empire Empire,Simulación,33519,79
Empire Warrior,RPG,27876,52
Quest Chronicles,Aventura,17902,96
Quest Quest,Acción,63855,51
Heroes Dragon,Carreras,17040,44
Dragon Heroes,RPG,24318,61
Fantasy Galaxy,Puzzle,64728,43
Chronicles Galaxy,RPG,68679,31
Dragon Empire,RPG,52505,52
Warrior Quest,Puzzle,39410,24
Fantasy Empire,Deportes,27314,73
Legends Legends,Deportes,27882,77
Heroes Galaxy,RPG,14138,47
Chronicles Chronicles,Acción,25253,75
Legends Fantasy,Aventura,18537,57
Fantasy Warrior,Puzzle,69127,92
Chronicles Dragon,Estrategia,1329,20
Legends Heroes,Acción,67688,19
Kingdom Quest,Aventura,69840,84
Quest Chronicles,Puzzle,32220,35
Galaxy Heroes,Deportes,4440,22
Empire Heroes,Puzzle,35325,31
Legends Empire,Aventura,59025,4
Kingdom Empire,RPG,35105,95
Legends Quest,Aventura,62089,95
Kingdom Empire,Estrategia,28263,62
Quest Legends,Aventura,47195,9
Legends Heroes,Deportes,5610,63
Quest Warrior,Puzzle,6678,25
Dragon Legends,RPG,62222,44
Fantasy Quest,RPG,32108,46
Legends Heroes,Puzzle,12249,84
Warrior Legends,Carreras,37268,65
Galaxy Heroes,Estrategia,19645,38
Heroes Empire,Estrategia,61214,93
Quest Quest,Estrategia,35511,89
Warrior Dragon,Puzzle,43330,22
Chronicles Dragon,Puzzle,54225,1
Galaxy Empire,Puzzle,24741,0
Heroes Dragon,Acción,56143,53
Warrior Fantasy,Puzzle,39549,26
Chronicles Legends,Aventura,56422,81
Galaxy Warrior,Acción,30303,0
Legends Chronicles,Acción,54730,76
Warrior Dragon,Puzzle,58215,82
Heroes Chronicles,Acción,26635,57
Legends Fantasy,Simulación,67945,100
Chronicles Heroes,Simulación,67591,62
Chronicles Dragon,Carreras,57797,15
Legends Warrior,RPG,45904,85
Dragon Empire,Simulación,48894,13
Fantasy Heroes,Acción,22888,36
Quest Kingdom,Simulación,33329,5
Kingdom Warrior,Carreras,43487,60
Heroes Heroes,Acción,47265,12
Heroes Heroes,Estrategia,36886,74
Dragon Fantasy,Carreras,47308,33
Warrior Warrior,Puzzle,39677,57
Quest Empire,Estrategia,31348,24
Warrior Heroes,Estrategia,15485,10
Empire Galaxy,RPG,31428,20
Legends Empire,RPG,42710,99
Galaxy Legends,Simulación,44531,91
Legends Legends,RPG,62864,97
Empire Warrior,Acción,69702,96
Quest Quest,Deportes,22588,52
Fantasy Galaxy,Puzzle,54862,29
Dragon Warrior,Carreras,50951,58
Heroes Empire,Simulación,44499,96
Kingdom Quest,Puzzle,41808,52
Dragon Heroes,Acción,31455,3
Warrior Galaxy,Simulación,58273,7
Fantasy Fantasy,Carreras,46499,63
Quest Warrior,Acción,31324,75
Empire Kingdom,Aventura,65765,15
Warrior Kingdom,Deportes,52553,90
Warrior Heroes,Puzzle,33982,4
Empire Legends,Estrategia,6008,53
Quest Dragon,Puzzle,27786,32
Warrior Warrior,Acción,32867,0
Empire Quest,Estrategia,56678,65
Legends Kingdom,Carreras,40287,8
Fantasy Empire,Carreras,20452,23
Empire Dragon,Puzzle,67471,16
Quest Dragon,Puzzle,17755,3
Empire Galaxy,RPG,11256,55
Chronicles Fantasy,RPG,69531,83
Warrior Chronicles,Simulación,39071,35
Quest Fantasy,Acción,12332,9
Galaxy Warrior,Carreras,26409,40
Heroes Warrior,Puzzle,54680,65
Warrior Quest,RPG,44864,21
Chronicles Warrior,Carreras,13464,45
Quest Kingdom,Puzzle,18603,49
Galaxy Fantasy,Simulación,52304,45
Heroes Quest,RPG,12062,83
Galaxy Heroes,Aventura,69124,2
Empire Heroes,Acción,6858,22
Chronicles Fantasy,Deportes,69263,37
Kingdom Empire,Simulación,68750,71
Fantasy Heroes,Deportes,27544,70
Dragon Warrior,Simulación,35770,95
Legends Kingdom,Carreras,69429,54
Dragon Kingdom,Estrategia,49951,28
Warrior Fantasy,Puzzle,68858,62
Galaxy Heroes,Acción,65604,10
Chronicles Dragon,Simulación,48153,90
Galaxy Quest,Aventura,50398,40
Fantasy Dragon,RPG,11881,89
Kingdom Kingdom,Estrategia,16515,40
